Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180330,MTX    ,201804     ,193133,10945,2,-,-, 
20180330,MTX    ,201804     ,193144,10945,2,-,-, 
20180330,MTX    ,201804     ,193148,10945,2,-,-, 
20180330,MTX    ,201804     ,193201,10945,2,-,-, 
20180330,MTX    ,201804     ,193205,10945,2,-,-, 
20180330,MTX    ,201804     ,193208,10945,2,-,-, 
20180330,MTX    ,201804     ,193208,10945,2,-,-, 
20180330,MTX    ,201804     ,193209,10945,2,-,-, 
20180330,MTX    ,201804     ,193211,10945,2,-,-, 
20180330,MTX    ,201804     ,193211,10945,2,-,-, 
20180330,MTX    ,201804     ,193214,10945,2,-,-, 
20180330,MTX    ,201804     ,193220,10945,2,-,-, 
20180330,MTX    ,201804     ,193221,10945,2,-,-, 
20180330,MTX    ,201804     ,193223,10945,2,-,-, 
20180330,MTX    ,201804     ,193223,10945,2,-,-, 
20180330,MTX    ,201804     ,193238,10944,2,-,-, 
20180330,MTX    ,201804     ,193256,10944,2,-,-, 
20180330,MTX    ,201804     ,193313,10944,2,-,-, 
20180330,MTX    ,201804     ,193314,10944,2,-,-, 
20180330,MTX    ,201804     ,193323,10944,2,-,-, 
20180330,MTX    ,201804     ,193324,10945,2,-,-, 
20180330,MTX    ,201804     ,193352,10944,2,-,-, 
20180330,MTX    ,201804     ,193358,10944,2,-,-, 
20180330,MTX    ,201804     ,193408,10944,2,-,-, 
20180330,MTX    ,201804     ,193410,10944,2,-,-, 
20180330,MTX    ,201804     ,193417,10944,2,-,-, 
20180330,MTX    ,201804     ,193430,10945,2,-,-, 
20180330,MTX    ,201804     ,193430,10944,2,-,-, 
20180330,MTX    ,201804     ,193446,10945,8,-,-, 
20180330,MTX    ,201804     ,193456,10944,2,-,-, 
20180330,MTX    ,201804     ,193457,10945,2,-,-, 
20180330,MTX    ,201804     ,193502,10944,2,-,-, 
20180330,MTX    ,201804     ,193523,10944,2,-,-, 
20180330,MTX    ,201804     ,193523,10944,2,-,-, 
20180330,MTX    ,201804     ,193523,10944,2,-,-, 
20180330,MTX    ,201804     ,193525,10944,2,-,-, 
20180330,MTX    ,201804     ,193525,10944,2,-,-, 
20180330,MTX    ,201804     ,193531,10944,2,-,-, 
20180330,MTX    ,201804     ,193602,10944,2,-,-, 
20180330,MTX    ,201804     ,193619,10944,2,-,-, 
20180330,MTX    ,201804     ,193631,10944,2,-,-, 
20180330,MTX    ,201804     ,193746,10945,2,-,-, 
20180330,MTX    ,201804     ,193747,10944,2,-,-, 
20180330,MTX    ,201804     ,193755,10944,2,-,-, 
20180330,MTX    ,201804     ,193806,10944,2,-,-, 
20180330,MTX    ,201804     ,193806,10944,2,-,-, 
20180330,MTX    ,201804     ,193828,10944,2,-,-, 
20180330,MTX    ,201804     ,193843,10944,2,-,-, 
20180330,MTX    ,201804     ,193843,10944,2,-,-, 
20180330,MTX    ,201804     ,193859,10944,2,-,-, 
20180330,MTX    ,201804     ,193859,10944,8,-,-, 
20180330,MTX    ,201804     ,193915,10944,2,-,-, 
20180330,MTX    ,201804     ,193915,10944,2,-,-, 
20180330,MTX    ,201804     ,193917,10943,2,-,-, 
20180330,MTX    ,201804     ,193917,10943,2,-,-, 
20180330,MTX    ,201804     ,193917,10943,2,-,-, 
20180330,MTX    ,201804     ,193918,10943,2,-,-, 
20180330,MTX    ,201804     ,193923,10944,2,-,-, 
20180330,MTX    ,201804     ,193945,10944,2,-,-, 
20180330,MTX    ,201804     ,193945,10943,2,-,-, 
20180330,MTX    ,201804     ,194009,10943,2,-,-, 
20180330,MTX    ,201804     ,194025,10944,2,-,-, 
20180330,MTX    ,201804     ,194030,10944,2,-,-, 
20180330,MTX    ,201804     ,194038,10943,2,-,-, 
20180330,MTX    ,201804     ,194105,10943,2,-,-, 
20180330,MTX    ,201804     ,194111,10944,2,-,-, 
20180330,MTX    ,201804     ,194114,10943,2,-,-, 
20180330,MTX    ,201804     ,194114,10943,2,-,-, 
20180330,MTX    ,201804     ,194116,10943,2,-,-, 
20180330,MTX    ,201804     ,194132,10944,2,-,-, 
20180330,MTX    ,201804     ,194143,10944,2,-,-, 
20180330,MTX    ,201804     ,194146,10944,2,-,-, 
20180330,MTX    ,201804     ,194151,10944,2,-,-, 
20180330,MTX    ,201804     ,194205,10944,2,-,-, 
20180330,MTX    ,201804     ,194205,10944,2,-,-, 
20180330,MTX    ,201804     ,194205,10944,2,-,-, 
20180330,MTX    ,201804     ,194215,10944,2,-,-, 
20180330,MTX    ,201804     ,194228,10943,2,-,-, 
20180330,MTX    ,201804     ,194238,10944,2,-,-, 
20180330,MTX    ,201804     ,194245,10944,2,-,-, 
20180330,MTX    ,201804     ,194304,10943,2,-,-, 
20180330,MTX    ,201804     ,194307,10943,2,-,-, 
20180330,MTX    ,201804     ,194312,10944,8,-,-, 
20180330,MTX    ,201804     ,194334,10944,2,-,-, 
20180330,MTX    ,201804     ,194346,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,8,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,4,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194354,10943,2,-,-, 
20180330,MTX    ,201804     ,194400,10943,2,-,-, 
20180330,MTX    ,201804     ,194415,10943,2,-,-, 
20180330,MTX    ,201804     ,194430,10942,2,-,-, 
20180330,MTX    ,201804     ,194430,10942,2,-,-, 
20180330,MTX    ,201804     ,194430,10942,2,-,-, 
20180330,MTX    ,201804     ,194431,10942,2,-,-, 
20180330,MTX    ,201804     ,194431,10942,2,-,-, 
20180330,MTX    ,201804     ,194434,10942,2,-,-, 
20180330,MTX    ,201804     ,194443,10942,2,-,-, 
20180330,MTX    ,201804     ,194443,10942,2,-,-, 
20180330,MTX    ,201804     ,194445,10942,2,-,-, 
20180330,MTX    ,201804     ,194448,10942,2,-,-, 
20180330,MTX    ,201804     ,194449,10942,2,-,-, 
20180330,MTX    ,201804     ,194449,10942,2,-,-, 
20180330,MTX    ,201804     ,194450,10942,2,-,-, 
20180330,MTX    ,201804     ,194450,10942,2,-,-, 
20180330,MTX    ,201804     ,194451,10942,2,-,-, 
20180330,MTX    ,201804     ,194451,10942,2,-,-, 
20180330,MTX    ,201804     ,194451,10942,2,-,-, 
20180330,MTX    ,201804     ,194451,10942,2,-,-, 
20180330,MTX    ,201804     ,194452,10942,2,-,-, 
20180330,MTX    ,201804     ,194452,10942,2,-,-, 
20180330,MTX    ,201804     ,194454,10942,2,-,-, 
20180330,MTX    ,201804     ,194454,10942,2,-,-, 
20180330,MTX    ,201804     ,194454,10942,2,-,-, 
20180330,MTX    ,201804     ,194455,10942,2,-,-, 
20180330,MTX    ,201804     ,194456,10942,2,-,-, 
20180330,MTX    ,201804     ,194456,10942,2,-,-, 
20180330,MTX    ,201804     ,194456,10942,2,-,-, 
20180330,MTX    ,201804     ,194457,10942,2,-,-, 
20180330,MTX    ,201804     ,194457,10941,2,-,-, 
20180330,MTX    ,201804     ,194457,10941,2,-,-, 
20180330,MTX    ,201804     ,194458,10941,2,-,-, 
20180330,MTX    ,201804     ,194459,10941,2,-,-, 
20180330,MTX    ,201804     ,194459,10941,2,-,-, 
20180330,MTX    ,201804     ,194459,10942,2,-,-, 
20180330,MTX    ,201804     ,194459,10941,2,-,-, 
20180330,MTX    ,201804     ,194501,10941,2,-,-, 
20180330,MTX    ,201804     ,194501,10941,2,-,-, 
20180330,MTX    ,201804     ,194501,10941,4,-,-, 
20180330,MTX    ,201804     ,194501,10941,2,-,-, 
20180330,MTX    ,201804     ,194501,10941,2,-,-, 
20180330,MTX    ,201804     ,194501,10941,4,-,-, 
20180330,MTX    ,201804     ,194502,10941,2,-,-, 
20180330,MTX    ,201804     ,194502,10941,2,-,-, 
20180330,MTX    ,201804     ,194504,10941,2,-,-, 
20180330,MTX    ,201804     ,194504,10941,2,-,-, 
20180330,MTX    ,201804     ,194507,10941,2,-,-, 
20180330,MTX    ,201804     ,194507,10941,2,-,-, 
20180330,MTX    ,201804     ,194507,10941,2,-,-, 
20180330,MTX    ,201804     ,194507,10941,2,-,-, 
20180330,MTX    ,201804     ,194507,10941,2,-,-, 
20180330,MTX    ,201804     ,194508,10941,4,-,-, 
20180330,MTX    ,201804     ,194509,10942,2,-,-, 
20180330,MTX    ,201804     ,194512,10941,2,-,-, 
20180330,MTX    ,201804     ,194512,10941,2,-,-, 
20180330,MTX    ,201804     ,194513,10941,6,-,-, 
20180330,MTX    ,201804     ,194515,10941,2,-,-, 
20180330,MTX    ,201804     ,194517,10940,2,-,-, 
20180330,MTX    ,201804     ,194517,10940,2,-,-, 
20180330,MTX    ,201804     ,194517,10940,2,-,-, 
20180330,MTX    ,201804     ,194517,10940,2,-,-, 
20180330,MTX    ,201804     ,194517,10941,2,-,-, 
20180330,MTX    ,201804     ,194517,10940,2,-,-, 
20180330,MTX    ,201804     ,194517,10940,2,-,-, 
20180330,MTX    ,201804     ,194518,10940,2,-,-, 
20180330,MTX    ,201804     ,194518,10940,2,-,-, 
20180330,MTX    ,201804     ,194518,10941,2,-,-, 
20180330,MTX    ,201804     ,194521,10941,4,-,-, 
20180330,MTX    ,201804     ,194527,10941,2,-,-, 
20180330,MTX    ,201804     ,194528,10941,2,-,-, 
20180330,MTX    ,201804     ,194528,10941,2,-,-, 
20180330,MTX    ,201804     ,194529,10940,2,-,-, 
20180330,MTX    ,201804     ,194529,10940,2,-,-, 
20180330,MTX    ,201804     ,194532,10941,2,-,-, 
20180330,MTX    ,201804     ,194532,10941,2,-,-, 
20180330,MTX    ,201804     ,194534,10941,2,-,-, 
20180330,MTX    ,201804     ,194535,10941,2,-,-, 
20180330,MTX    ,201804     ,194537,10941,2,-,-, 
20180330,MTX    ,201804     ,194544,10941,2,-,-, 
20180330,MTX    ,201804     ,194544,10941,2,-,-, 
20180330,MTX    ,201804     ,194544,10941,2,-,-, 
20180330,MTX    ,201804     ,194545,10941,2,-,-, 
20180330,MTX    ,201804     ,194545,10941,2,-,-, 
20180330,MTX    ,201804     ,194546,10941,2,-,-, 
20180330,MTX    ,201804     ,194548,10941,2,-,-, 
20180330,MTX    ,201804     ,194550,10941,2,-,-, 
20180330,MTX    ,201804     ,194551,10941,2,-,-, 
20180330,MTX    ,201804     ,194610,10941,2,-,-, 
20180330,MTX    ,201804     ,194610,10941,2,-,-, 
20180330,MTX    ,201804     ,194610,10941,2,-,-, 
20180330,MTX    ,201804     ,194616,10941,2,-,-, 
20180330,MTX    ,201804     ,194618,10941,2,-,-, 
20180330,MTX    ,201804     ,194626,10941,2,-,-, 
20180330,MTX    ,201804     ,194626,10941,2,-,-, 
20180330,MTX    ,201804     ,194635,10941,2,-,-, 
20180330,MTX    ,201804     ,194635,10941,2,-,-, 
20180330,MTX    ,201804     ,194637,10941,2,-,-, 
20180330,MTX    ,201804     ,194637,10940,2,-,-, 
20180330,MTX    ,201804     ,194643,10941,2,-,-, 
20180330,MTX    ,201804     ,194643,10940,2,-,-, 
20180330,MTX    ,201804     ,194645,10941,2,-,-, 
20180330,MTX    ,201804     ,194653,10941,2,-,-, 
20180330,MTX    ,201804     ,194702,10940,2,-,-, 
20180330,MTX    ,201804     ,194703,10941,2,-,-, 
20180330,MTX    ,201804     ,194704,10940,2,-,-, 
20180330,MTX    ,201804     ,194704,10940,2,-,-, 
20180330,MTX    ,201804     ,194704,10940,2,-,-, 
20180330,MTX    ,201804     ,194704,10940,2,-,-, 
20180330,MTX    ,201804     ,194707,10940,2,-,-, 
20180330,MTX    ,201804     ,194709,10940,2,-,-, 
20180330,MTX    ,201804     ,194715,10940,2,-,-, 
20180330,MTX    ,201804     ,194715,10940,2,-,-, 
20180330,MTX    ,201804     ,194716,10940,2,-,-, 
20180330,MTX    ,201804     ,194726,10940,2,-,-, 
20180330,MTX    ,201804     ,194726,10940,4,-,-, 
20180330,MTX    ,201804     ,194732,10940,2,-,-, 
20180330,MTX    ,201804     ,194746,10940,2,-,-, 
20180330,MTX    ,201804     ,194749,10940,2,-,-, 
20180330,MTX    ,201804     ,194754,10941,2,-,-, 
20180330,MTX    ,201804     ,194755,10940,2,-,-, 
20180330,MTX    ,201804     ,194757,10940,2,-,-, 
20180330,MTX    ,201804     ,194804,10940,2,-,-, 
20180330,MTX    ,201804     ,194804,10940,2,-,-, 
20180330,MTX    ,201804     ,194804,10940,2,-,-, 
20180330,MTX    ,201804     ,194804,10940,2,-,-, 
20180330,MTX    ,201804     ,194804,10940,2,-,-, 
20180330,MTX    ,201804     ,194804,10940,2,-,-, 
20180330,MTX    ,201804     ,194804,10940,2,-,-, 
20180330,MTX    ,201804     ,194807,10940,2,-,-, 
20180330,MTX    ,201804     ,194814,10940,2,-,-, 
20180330,MTX    ,201804     ,194818,10940,2,-,-, 
20180330,MTX    ,201804     ,194819,10940,2,-,-, 
20180330,MTX    ,201804     ,194821,10940,2,-,-, 
20180330,MTX    ,201804     ,194822,10940,2,-,-, 
20180330,MTX    ,201804     ,194822,10940,2,-,-, 
20180330,MTX    ,201804     ,194824,10940,2,-,-, 
20180330,MTX    ,201804     ,194829,10940,2,-,-, 
20180330,MTX    ,201804     ,194829,10940,2,-,-, 
20180330,MTX    ,201804     ,194830,10940,2,-,-, 
20180330,MTX    ,201804     ,194836,10940,2,-,-, 
20180330,MTX    ,201804     ,194836,10940,2,-,-, 
20180330,MTX    ,201804     ,194836,10940,2,-,-, 
20180330,MTX    ,201804     ,194837,10941,2,-,-, 
20180330,MTX    ,201804     ,194839,10940,2,-,-, 
20180330,MTX    ,201804     ,194842,10940,2,-,-, 
20180330,MTX    ,201804     ,194842,10940,2,-,-, 
20180330,MTX    ,201804     ,194847,10940,2,-,-, 
20180330,MTX    ,201804     ,194847,10940,2,-,-, 
20180330,MTX    ,201804     ,194848,10940,2,-,-, 
20180330,MTX    ,201804     ,194848,10940,2,-,-, 
20180330,MTX    ,201804     ,194855,10941,8,-,-, 
20180330,MTX    ,201804     ,194910,10940,2,-,-, 
20180330,MTX    ,201804     ,194913,10940,2,-,-, 
20180330,MTX    ,201804     ,194913,10940,2,-,-, 
20180330,MTX    ,201804     ,194915,10941,2,-,-, 
20180330,MTX    ,201804     ,194931,10940,2,-,-, 
20180330,MTX    ,201804     ,194933,10940,2,-,-, 
20180330,MTX    ,201804     ,194934,10940,2,-,-, 
20180330,MTX    ,201804     ,194937,10941,2,-,-, 
20180330,MTX    ,201804     ,194940,10940,2,-,-, 
20180330,MTX    ,201804     ,194942,10940,2,-,-, 
20180330,MTX    ,201804     ,194944,10940,2,-,-, 
20180330,MTX    ,201804     ,194958,10941,2,-,-, 
20180330,MTX    ,201804     ,195003,10940,2,-,-, 
20180330,MTX    ,201804     ,195004,10941,2,-,-, 
20180330,MTX    ,201804     ,195005,10940,2,-,-, 
20180330,MTX    ,201804     ,195008,10941,2,-,-, 
20180330,MTX    ,201804     ,195008,10941,4,-,-, 
20180330,MTX    ,201804     ,195009,10941,2,-,-, 
20180330,MTX    ,201804     ,195011,10941,2,-,-, 
20180330,MTX    ,201804     ,195012,10941,2,-,-, 
20180330,MTX    ,201804     ,195012,10941,2,-,-, 
20180330,MTX    ,201804     ,195012,10941,2,-,-, 
20180330,MTX    ,201804     ,195013,10940,2,-,-, 
20180330,MTX    ,201804     ,195013,10940,2,-,-, 
20180330,MTX    ,201804     ,195014,10941,2,-,-, 
20180330,MTX    ,201804     ,195014,10941,2,-,-, 
20180330,MTX    ,201804     ,195016,10941,4,-,-, 
20180330,MTX    ,201804     ,195020,10941,2,-,-, 
20180330,MTX    ,201804     ,195024,10941,4,-,-, 
20180330,MTX    ,201804     ,195041,10942,2,-,-, 
20180330,MTX    ,201804     ,195048,10942,10,-,-, 
20180330,MTX    ,201804     ,195051,10942,2,-,-, 
20180330,MTX    ,201804     ,195104,10942,2,-,-, 
20180330,MTX    ,201804     ,195105,10943,2,-,-, 
20180330,MTX    ,201804     ,195111,10942,8,-,-, 
20180330,MTX    ,201804     ,195116,10942,2,-,-, 
20180330,MTX    ,201804     ,195120,10942,2,-,-, 
20180330,MTX    ,201804     ,195120,10942,2,-,-, 
20180330,MTX    ,201804     ,195137,10943,2,-,-, 
20180330,MTX    ,201804     ,195143,10942,2,-,-, 
20180330,MTX    ,201804     ,195143,10943,10,-,-, 
20180330,MTX    ,201804     ,195145,10943,2,-,-, 
20180330,MTX    ,201804     ,195152,10943,6,-,-, 
20180330,MTX    ,201804     ,195153,10943,10,-,-, 
20180330,MTX    ,201804     ,195155,10942,2,-,-, 
20180330,MTX    ,201804     ,195157,10943,2,-,-, 
20180330,MTX    ,201804     ,195157,10943,2,-,-, 
20180330,MTX    ,201804     ,195203,10942,2,-,-, 
20180330,MTX    ,201804     ,195207,10943,2,-,-, 
20180330,MTX    ,201804     ,195212,10943,2,-,-, 
20180330,MTX    ,201804     ,195219,10943,2,-,-, 
20180330,MTX    ,201804     ,195219,10943,2,-,-, 
20180330,MTX    ,201804     ,195228,10943,2,-,-, 
20180330,MTX    ,201804     ,195232,10943,4,-,-, 
20180330,MTX    ,201804     ,195232,10943,2,-,-, 
20180330,MTX    ,201804     ,195241,10943,2,-,-, 
20180330,MTX    ,201804     ,195249,10943,2,-,-, 
20180330,MTX    ,201804     ,195249,10943,4,-,-, 
20180330,MTX    ,201804     ,195249,10943,2,-,-, 
20180330,MTX    ,201804     ,195250,10943,2,-,-, 
20180330,MTX    ,201804     ,195250,10943,2,-,-, 
20180330,MTX    ,201804     ,195250,10943,2,-,-, 
20180330,MTX    ,201804     ,195250,10943,2,-,-, 
20180330,MTX    ,201804     ,195302,10943,2,-,-, 
20180330,MTX    ,201804     ,195306,10942,2,-,-, 
20180330,MTX    ,201804     ,195311,10943,2,-,-, 
20180330,MTX    ,201804     ,195313,10943,2,-,-, 
20180330,MTX    ,201804     ,195313,10943,2,-,-, 
20180330,MTX    ,201804     ,195318,10943,2,-,-, 
20180330,MTX    ,201804     ,195344,10943,2,-,-, 
20180330,MTX    ,201804     ,195415,10944,2,-,-, 
20180330,MTX    ,201804     ,195418,10944,2,-,-, 
20180330,MTX    ,201804     ,195425,10944,2,-,-, 
20180330,MTX    ,201804     ,195430,10943,2,-,-, 
20180330,MTX    ,201804     ,195443,10943,2,-,-, 
20180330,MTX    ,201804     ,195445,10944,2,-,-, 
20180330,MTX    ,201804     ,195447,10944,2,-,-, 
20180330,MTX    ,201804     ,195448,10944,2,-,-, 
20180330,MTX    ,201804     ,195449,10943,2,-,-, 
20180330,MTX    ,201804     ,195500,10944,2,-,-, 
20180330,MTX    ,201804     ,195500,10944,4,-,-, 
20180330,MTX    ,201804     ,195503,10943,2,-,-, 
20180330,MTX    ,201804     ,195503,10943,2,-,-, 
20180330,MTX    ,201804     ,195503,10944,2,-,-, 
20180330,MTX    ,201804     ,195504,10944,2,-,-, 
20180330,MTX    ,201804     ,195506,10944,2,-,-, 
20180330,MTX    ,201804     ,195513,10944,2,-,-, 
20180330,MTX    ,201804     ,195513,10944,2,-,-, 
20180330,MTX    ,201804     ,195537,10944,6,-,-, 
20180330,MTX    ,201804     ,195537,10944,2,-,-, 
20180330,MTX    ,201804     ,195537,10944,2,-,-, 
20180330,MTX    ,201804     ,195625,10945,4,-,-, 
20180330,MTX    ,201804     ,195625,10945,2,-,-, 
20180330,MTX    ,201804     ,195634,10945,4,-,-, 
20180330,MTX    ,201804     ,195655,10945,12,-,-, 
20180330,MTX    ,201804     ,195655,10945,2,-,-, 
20180330,MTX    ,201804     ,195708,10944,2,-,-, 
20180330,MTX    ,201804     ,195716,10945,2,-,-, 
20180330,MTX    ,201804     ,195731,10945,2,-,-, 
20180330,MTX    ,201804     ,195749,10944,2,-,-, 
20180330,MTX    ,201804     ,195753,10944,2,-,-, 
20180330,MTX    ,201804     ,195753,10944,2,-,-, 
20180330,MTX    ,201804     ,195801,10944,2,-,-, 
20180330,MTX    ,201804     ,195807,10944,2,-,-, 
20180330,MTX    ,201804     ,195810,10944,2,-,-, 
20180330,MTX    ,201804     ,195810,10944,2,-,-, 
20180330,MTX    ,201804     ,195810,10944,2,-,-, 
20180330,MTX    ,201804     ,195834,10944,2,-,-, 
20180330,MTX    ,201804     ,195856,10944,2,-,-, 
20180330,MTX    ,201804     ,195936,10944,2,-,-, 
20180330,MTX    ,201804     ,195937,10944,2,-,-, 
20180330,MTX    ,201804     ,200013,10943,2,-,-, 
20180330,MTX    ,201804     ,200020,10943,2,-,-, 
20180330,MTX    ,201804     ,200029,10943,2,-,-, 
20180330,MTX    ,201804     ,200029,10943,2,-,-, 
20180330,MTX    ,201804     ,200029,10943,2,-,-, 
20180330,MTX    ,201804     ,200029,10943,2,-,-, 
20180330,MTX    ,201804     ,200047,10944,2,-,-, 
20180330,MTX    ,201804     ,200118,10944,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,4,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,4,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200123,10943,2,-,-, 
20180330,MTX    ,201804     ,200129,10943,2,-,-, 
20180330,MTX    ,201804     ,200132,10943,2,-,-, 
20180330,MTX    ,201804     ,200143,10943,2,-,-, 
20180330,MTX    ,201804     ,200146,10943,2,-,-, 
20180330,MTX    ,201804     ,200149,10943,2,-,-, 
20180330,MTX    ,201804     ,200240,10942,2,-,-, 
20180330,MTX    ,201804     ,200240,10942,2,-,-, 
20180330,MTX    ,201804     ,200240,10942,2,-,-, 
20180330,MTX    ,201804     ,200240,10942,2,-,-, 
20180330,MTX    ,201804     ,200240,10942,2,-,-, 
20180330,MTX    ,201804     ,200240,10942,2,-,-, 
20180330,MTX    ,201804     ,200240,10942,2,-,-, 
20180330,MTX    ,201804     ,200241,10942,4,-,-, 
20180330,MTX    ,201804     ,200241,10942,2,-,-, 
20180330,MTX    ,201804     ,200241,10942,2,-,-, 
20180330,MTX    ,201804     ,200241,10942,2,-,-, 
20180330,MTX    ,201804     ,200241,10942,2,-,-, 
20180330,MTX    ,201804     ,200247,10942,2,-,-, 
20180330,MTX    ,201804     ,200251,10941,2,-,-, 
20180330,MTX    ,201804     ,200256,10941,2,-,-, 
20180330,MTX    ,201804     ,200256,10941,2,-,-, 
